paste_count_10s,copy_count_10s,rightclick_count_10s,tab_switch_count_10s,selection_count_10s,mousemove_count_10s,keydown_count_10s,iki_mean_10s,iki_std_10s,event_rate_10s,label
0,0,1,1,1,72,73,91.74906427021477,4.060114626998959,14.5,1
1,1,1,4,4,83,47,92.08956744860365,3.6628733516882015,13.2,1
0,0,0,1,1,104,97,147.5217129521359,32.09549838112937,20.1,0
0,0,0,0,4,103,84,137.5323530586138,61.97941610498134,18.7,0
0,0,0,0,0,133,84,216.9385226760657,26.226255817190584,21.7,0
0,0,0,0,1,96,72,260.80148758980715,42.162339893093474,16.8,0
1,2,0,1,5,83,65,83.37815174000207,11.49533425847976,15.1,1
0,0,0,0,0,105,73,131.60817821474353,35.264529107418404,17.8,0
0,0,0,0,2,151,89,192.45239244071774,36.169921963151,24.0,0
0,0,1,0,1,122,79,167.26064087237302,38.63330332865282,20.1,0
0,0,0,0,3,136,82,250.31585566632617,36.030572534831386,21.8,0
0,0,0,0,0,107,87,106.00953152227358,43.32342604905265,19.4,0
0,0,0,0,2,128,102,185.73401813612932,22.73993021372454,23.0,0
1,0,1,1,3,102,69,122.32136524447986,14.504647098477886,17.2,1
0,0,0,0,1,99,91,136.51453741463865,39.03176942467144,19.0,0
0,0,0,0,0,116,84,162.50612194163054,36.419391914302395,20.0,0
1,0,0,0,2,131,102,192.47988346694123,29.174329129857746,23.3,0
0,0,0,0,0,80,90,142.53185553187637,33.94007537643776,17.0,0
0,0,0,0,0,108,81,211.94204808784852,43.89676637297292,18.9,0
0,0,0,0,1,76,111,265.0312047385321,40.36407509162913,18.7,0
2,2,2,1,2,84,50,90.02799180637497,12.094007374925154,13.8,1
0,0,0,0,2,121,78,171.03326873251888,32.642299697032534,19.9,0
0,0,1,0,1,136,85,184.07769183363476,55.19474926822424,22.1,0
3,1,2,4,2,75,49,112.88727229384787,5.612208838594823,12.8,1
0,1,1,0,1,116,62,234.5463386502935,62.51319289600755,17.8,0
0,0,0,1,0,107,73,148.97539370132782,44.761299542755076,18.0,0
0,1,0,0,1,95,51,223.19459856080235,53.01978319895544,14.6,0
1,1,0,0,0,103,74,204.5786105101613,24.786391069140894,17.7,0
0,0,0,0,1,138,68,152.45687313338516,55.96755991889225,20.6,0
1,1,0,0,2,68,61,141.9710905119931,3.4996896319441397,13.1,1
0,0,3,0,1,100,97,258.2191809128608,42.95108728702732,19.7,0
0,0,0,0,0,110,100,185.60341201577984,38.260324482123806,21.0,0
1,0,0,0,2,152,82,156.72607842256755,41.212472795101846,23.4,0
0,1,1,4,2,68,60,107.53100149886801,7.762513216630108,12.9,1
1,0,0,1,5,47,49,131.18267964611877,12.72484672920962,9.7,1
0,0,0,0,0,117,129,184.58907168033733,33.66697335810019,24.6,0
0,0,0,0,1,95,100,218.44464452312877,40.42883456559802,19.5,0
0,0,0,0,0,120,73,279.6386644092137,55.027906872768504,19.3,0
1,2,1,1,3,111,64,106.76275105769639,14.15573845913489,17.8,1
3,0,0,0,7,77,56,109.72338393986702,18.934863613178905,13.6,1
0,0,0,0,2,132,76,248.49705266851726,39.77918331143776,20.8,0
2,1,1,4,3,60,62,93.51959983868755,9.098441420580661,12.5,1
3,0,0,3,2,86,65,93.67467945347369,17.661410099170094,15.4,1
2,1,1,1,3,93,61,72.36481286758394,4.119903548864494,15.7,1
0,3,2,3,4,68,45,151.5003805603588,14.791192224050416,11.6,1
0,1,0,0,0,132,109,175.62592476551242,48.01177136583739,24.1,0
0,0,0,0,1,112,85,112.29040726556684,39.12828213066684,19.7,0
0,0,0,0,1,136,39,194.66843203395706,37.79148444832873,17.5,0
2,1,2,1,3,81,59,92.73502435592047,11.663065286675447,14.3,1
0,0,0,0,1,132,88,246.0913552672652,46.64121563880165,22.0,0
0,0,0,0,2,85,60,193.29304122018422,62.17782475302581,14.5,0
0,0,1,3,2,93,61,119.54999245555915,8.979463428662847,15.4,1
0,0,0,0,1,128,67,129.91800095624856,48.28875014035614,19.5,0
1,0,0,0,2,126,89,122.5312905649393,50.455193212096276,21.5,0
0,0,0,0,0,157,72,175.2193360858906,46.226351095339716,22.9,0
0,0,1,0,2,105,77,206.7372249399382,28.911976341094725,18.2,0
0,0,0,0,1,99,108,183.62214949780454,36.41428700577064,20.7,0
1,1,2,0,1,84,55,68.8467567714588,7.477776422085568,14.1,1
4,4,0,0,6,91,65,82.54300152581698,12.170619891077543,16.4,1
2,2,1,0,1,70,59,114.51928907688763,8.436487267953442,13.3,1
0,0,0,0,1,108,112,232.40347138710942,51.43964788272217,22.0,0
2,0,1,2,3,63,61,143.20336260391477,20.280018499822674,12.6,1
0,1,0,0,1,124,107,169.0451345914631,50.52990331815197,23.1,0
2,0,1,1,2,53,46,137.63685138314122,10.664042510058257,10.1,1
0,0,1,0,1,89,98,175.44416509278454,67.20435518190146,18.7,0
0,0,1,0,1,101,90,214.53910820455005,40.31598689722612,19.1,0
0,1,0,0,0,146,109,246.6379189412476,22.9310307128861,25.5,0
2,0,2,3,5,68,82,110.66773773657496,12.610763339802556,15.2,1
1,0,0,0,2,101,100,200.92324788854967,42.47488567192902,20.1,0
1,1,4,2,5,81,42,93.33627185413977,9.905875241657128,12.5,1
1,3,1,2,1,76,43,71.69641361371455,3.359605969879844,12.3,1
4,3,1,1,3,74,73,120.2051965700152,18.51453201653238,15.4,1
0,1,0,0,1,101,114,157.6273837312957,45.28257953194493,21.5,0
0,0,0,0,1,105,83,222.06102650827154,53.127784847598946,18.8,0
0,0,0,0,2,103,98,137.27476076131342,22.604787679929494,20.1,0
2,0,2,5,2,63,57,175.85261580256466,6.217792929476256,12.2,1
0,0,0,0,1,116,73,182.93662938025025,45.333008684962564,18.9,0
0,0,0,0,1,78,80,207.96294458247706,44.58428936361544,15.8,0
0,0,0,0,0,111,70,153.45227661299583,42.84135947806577,18.1,0
0,0,0,0,1,103,107,153.24542659368035,33.985313051372,21.0,0
0,0,0,0,1,148,84,198.2009380968691,22.21056842268492,23.2,0
0,0,0,0,0,120,68,130.03610210066338,46.945338209787934,18.8,0
0,1,0,0,0,121,104,214.60099279444032,38.819144625371976,22.5,0
1,1,0,4,4,47,45,127.09343390896063,13.041651561791504,9.4,1
4,1,1,3,2,97,57,91.15343085793225,18.291644107820318,15.9,1
0,0,0,0,1,106,82,142.0711194285284,36.06370406791003,18.8,0
0,0,0,0,0,149,98,181.76138780991218,43.26781208193258,24.7,0
0,0,0,0,0,141,73,193.39875773291308,33.938503934594785,21.4,0
0,0,0,0,0,137,63,211.8302853640233,36.43030007679406,20.0,0
3,1,0,2,4,61,65,132.2710431477566,7.122853692936671,13.0,1
3,1,0,1,3,75,60,106.59630569362776,12.50270473614267,13.9,1
5,0,2,1,2,84,58,66.00306176914992,20.488204689805446,14.7,1
1,1,0,2,2,85,66,128.94719655932158,18.142494673470466,15.3,1
0,1,0,0,3,100,86,253.68238695679656,39.06511731109862,18.6,0
3,1,1,0,2,80,70,85.42663679256496,20.213429135435682,15.4,1
2,0,1,2,3,74,48,91.4995452232247,2.6870120368379204,12.4,1
0,0,0,0,0,93,101,221.81203936927892,42.75299124797259,19.4,0
0,0,0,0,1,111,79,214.000320225434,32.228858341344164,19.0,0
4,2,0,5,5,87,47,147.97262710860545,7.3630623360416925,14.0,1
0,0,0,0,1,116,93,189.86172143445052,25.56017087215492,20.9,0
2,2,1,1,0,99,63,127.15228990560693,14.866108631575806,16.6,1
4,1,1,1,1,88,58,111.93385213055953,22.40574726581893,15.1,1
1,0,1,3,3,80,60,118.66663205600997,17.07377072427891,14.1,1
1,0,0,1,3,75,45,156.66612018948717,7.36125693312755,12.1,1
1,0,0,3,2,57,46,98.75992619881542,13.154738323688331,10.4,1
3,3,0,2,4,79,69,88.8141464224999,15.076423212050198,15.4,1
3,0,0,3,1,72,54,86.50773412186305,5.8436645300783665,12.9,1
4,0,0,1,0,59,57,73.75281236462959,18.704403314453458,12.0,1
4,0,1,0,1,91,43,137.427984454723,13.254209611353449,13.8,1
0,0,0,0,1,120,105,195.374305335281,41.3039846255029,22.5,0
0,0,0,0,1,142,92,157.23115104932205,26.932315300758617,23.4,0
1,0,0,0,1,110,78,151.97829647337986,45.90299676293224,18.8,0
1,0,0,0,1,122,96,176.06281436452682,49.68863463619864,21.8,0
0,0,0,0,1,143,74,172.92858025418127,25.53353130482106,21.7,0
1,1,0,0,0,135,102,156.21499698671806,52.103593525556896,23.7,0
0,0,1,0,1,119,92,226.70654000532,32.131421175749175,21.1,0
2,1,0,1,6,82,61,87.34449718953601,17.427399160739334,14.6,1
0,1,0,0,0,104,84,192.01022660897908,47.29251408971221,18.8,0
0,0,0,0,4,139,83,154.81085488275025,55.69940027172806,22.2,0
0,0,0,0,0,129,84,166.28017010012778,39.73370420507263,21.3,0
1,1,2,1,4,94,49,85.53100582368198,11.570300892471334,14.5,1
0,0,0,0,4,124,70,164.8668002704395,46.649256935584084,19.4,0
0,0,0,0,0,131,79,142.2246490056333,59.75319644912089,21.0,0
1,0,0,0,1,124,85,134.0379810166644,44.38694534656875,20.9,0
0,0,0,0,2,109,101,75.33725112934148,41.1680578962723,21.0,0
0,1,0,0,0,103,70,164.37461163777795,49.5868905598839,17.3,0
0,0,0,0,0,149,68,132.02595291673632,41.96865636859541,21.7,0
0,0,0,0,0,124,105,226.3018492693992,40.428685475654746,22.9,0
0,0,0,0,1,71,81,136.950854509866,33.99739796858039,15.2,0
0,0,0,0,0,125,122,174.15631712820124,37.25449073660776,24.7,0
0,1,0,0,1,127,127,230.12924890484385,29.209577446070607,25.4,0
0,0,1,0,0,126,86,111.85466726387503,35.248691198645204,21.2,0
0,0,0,0,1,101,80,202.1009678369539,37.699690637706,18.1,0
5,0,0,0,1,82,46,112.39971682399678,13.80741378763037,13.3,1
0,1,1,0,0,143,72,172.20309618127612,41.6093407553805,21.5,0
0,0,1,0,1,132,96,168.4813787326138,40.154366514034194,22.8,0
2,2,1,0,3,102,55,130.67675384707107,12.468854331687155,16.1,1
0,1,0,0,1,113,71,199.89642660053372,23.24752268604553,18.4,0
1,0,1,0,2,113,90,203.6587388624136,45.28930501921771,20.3,0
0,0,0,0,0,130,57,214.85423418226122,33.672645046833175,18.7,0
0,1,0,0,2,107,83,203.69000414416706,35.081179345468364,19.0,0
0,0,1,0,2,127,78,266.2970479460174,53.41565857697037,20.5,0
0,0,0,0,1,109,87,193.79741876456848,47.67619973075685,19.6,0
0,0,0,0,2,133,93,103.12051135522765,48.17129116566736,22.6,0
0,0,0,0,0,151,122,165.60661987784147,8.824576696977825,27.3,0
2,0,1,1,3,62,50,99.00620834223889,12.236121055727237,11.4,1
0,0,0,0,0,112,85,173.75518022978108,47.34657471871924,19.7,0
0,2,2,2,3,84,57,144.36705015175528,10.085780711777767,14.3,1
0,0,0,0,0,92,97,182.38953378290026,37.95502206850977,18.9,0
0,1,0,0,1,123,92,239.49253042451892,46.50870532088884,21.5,0
0,1,3,2,6,76,75,137.52725322573448,14.618531859704031,15.2,1
1,0,0,0,2,122,85,174.07406578853963,45.807835993258024,20.7,0
3,1,2,1,3,114,47,150.96196058790815,16.1815333253676,16.5,1
0,0,0,0,1,110,86,146.36445636718304,36.34508453087579,19.6,0
0,0,1,0,2,70,82,136.2027524629678,15.297073625705613,15.2,1
1,1,1,4,3,52,66,100.26908214731493,14.28188314867998,12.0,1
0,2,1,0,1,88,55,143.1459108548838,16.40813357278327,14.5,1
0,0,0,0,1,95,97,162.4083462913394,25.171909877016557,19.2,0
0,0,0,0,0,126,86,190.6981132226194,43.34794270923845,21.2,0
1,0,0,0,0,137,81,195.9940621052431,42.04420613818174,21.8,0
4,1,0,3,1,70,72,109.07208585355274,3.8993119442660653,14.7,1
0,1,1,3,3,86,59,87.96478476181744,6.979796597522932,14.6,1
0,0,0,0,1,158,78,193.1394836746312,54.202809105592806,23.6,0
1,0,0,0,0,144,68,232.17340819554758,13.113080452171705,21.2,0
2,0,0,1,4,71,72,89.08748096605629,10.421254589467253,14.5,1
3,0,0,3,4,82,61,127.6907813447469,11.23742240874625,14.6,1
0,0,0,0,0,140,82,175.28023684487675,24.867087269323548,22.2,0
0,0,0,0,0,105,94,177.2002827117071,40.17529301977496,19.9,0
0,0,0,1,0,122,87,173.39644428881104,29.940120514365248,20.9,0
0,0,1,0,2,123,72,173.08682525363173,34.86998458851632,19.5,0
0,0,0,0,0,100,77,144.97575211425433,43.25319168272816,17.7,0
0,0,0,1,0,106,98,212.57847911402746,35.67607977887894,20.4,0
0,1,0,3,1,76,38,97.51001190915424,17.69034815520892,11.5,1
3,1,2,2,2,98,58,131.6268606138462,10.540027888485792,16.0,1
2,0,0,0,1,80,72,131.03088128503902,18.24367270297233,15.4,1
0,3,0,1,5,75,62,53.9718980111909,22.324841059609987,14.0,1
0,0,0,0,1,101,91,181.50940702175052,43.36227825629445,19.2,0
2,2,0,1,3,112,64,113.72456260098383,11.395689721619341,18.0,1
2,2,1,4,4,82,48,82.96080961375766,7.8497402065261035,13.4,1
0,0,0,0,0,124,80,230.87386451924525,28.937198861929595,20.4,0
0,0,0,0,1,99,79,147.73917376684147,35.53215773768274,17.8,0
4,0,1,3,1,56,52,126.42594009172514,7.359899588057467,11.2,1
0,0,0,0,2,148,97,159.68339457742758,26.701906125609664,24.5,0
2,1,0,2,2,101,55,87.25089747342042,4.967374032670924,15.9,1
0,0,0,1,0,138,101,195.1943515677803,26.548559589499806,23.9,0
2,0,1,5,3,71,94,98.51962589482575,6.057665684504919,16.7,1
0,0,0,0,1,97,87,232.19866424161617,39.33783447186762,18.4,0
0,0,0,0,0,121,103,131.46943726104666,55.14088964386932,22.4,0
0,1,1,0,0,94,97,169.00849243241444,58.49860079073106,19.1,0
0,0,0,0,1,103,109,192.3639304392841,35.24690328208244,21.2,0
5,0,3,2,1,105,61,91.98063665017901,16.479016058736004,17.1,1
2,1,0,5,2,69,79,102.25633244683544,15.505143502733883,15.1,1
1,0,0,0,1,111,71,83.53181362341448,50.433261567639406,18.2,0
0,0,0,0,1,115,79,123.59547505279625,44.29382763850261,19.4,0
3,2,1,3,1,58,55,88.44336080011631,12.220934219705086,11.8,1
3,2,1,1,2,80,50,77.85153663144806,6.220470282634826,13.5,1
0,0,0,0,2,127,84,201.74523686018836,31.058635832472547,21.1,0
0,1,0,0,0,114,90,233.76801551510795,54.85531233561604,20.4,0
0,0,0,3,3,83,57,97.96376311086111,23.359611583954017,14.0,1
0,1,1,0,0,73,88,162.164124089047,40.71780143516905,16.1,0
0,0,0,0,3,130,88,139.69410095262856,51.72114782062563,21.8,0
0,0,0,0,2,87,106,159.635928410386,31.839652772849785,19.3,0
0,0,0,0,1,110,95,232.1294256889871,34.73690482458534,20.5,0
0,0,0,0,0,145,86,131.9719002867288,34.47513567287385,23.1,0
1,0,0,0,1,67,58,115.81718340675825,10.04917517315679,12.6,1
4,1,1,2,6,47,53,66.50735470356298,9.34974247582122,10.5,1
2,0,3,2,4,66,49,92.57357501577874,16.19561293179777,11.7,1
1,1,0,3,2,91,50,76.54570153558515,10.326210620622735,14.3,1
1,0,1,2,5,75,63,92.50775629708849,19.876607682304954,13.9,1
0,0,0,0,1,112,80,211.86737662770543,43.828036330371894,19.2,0
0,0,0,0,1,149,88,164.06818530099682,36.68959227743663,23.7,0
0,0,0,0,2,127,120,237.57280682823267,51.5576564935528,24.7,0
0,0,0,0,1,111,72,161.54030919111406,42.02941906931109,18.3,0
0,0,0,0,2,117,102,181.87586104914527,41.44935024943338,21.9,0
0,0,0,0,1,130,90,144.25660898376827,24.014653961737977,22.0,0
0,0,0,0,1,138,69,193.670810403124,33.5100477440559,20.7,0
0,1,0,0,0,122,112,146.85926250540228,32.76793896858889,23.4,0
3,0,1,0,5,88,60,80.69554076306439,8.580899866913674,15.1,1
3,3,0,1,1,79,73,115.31483514363916,7.455323437724239,15.8,1
1,0,0,2,4,71,79,95.96918892066567,12.7990062303464,15.1,1
0,1,0,0,2,114,116,240.06994301552135,43.73100472363866,23.0,0
0,0,0,0,0,146,65,189.58799022817655,51.155707783306426,21.1,0
0,0,1,0,2,154,62,231.94986088729235,36.60679035394512,21.6,0
0,0,0,0,3,127,78,176.95352446394372,45.92053492777076,20.5,0
2,1,1,6,2,86,58,110.87312967706188,8.929023364478038,14.7,1
1,2,1,0,0,76,61,77.69600817960836,18.460596341814906,14.0,1
3,1,1,2,2,63,64,121.8482275241241,3.834985635891776,13.1,1
0,0,0,0,1,84,90,192.1007159526634,56.87007597488433,17.4,0
0,0,0,0,2,110,95,114.0957010348444,26.680645200866365,20.5,0
2,1,0,2,5,86,77,114.98267042773539,9.382288946052963,16.6,1
0,0,0,0,0,112,84,185.3198843805768,40.14963686092381,19.6,0
0,0,0,0,0,126,87,132.1786348320524,44.49659128614387,21.3,0
1,0,0,1,1,72,64,89.77787661071568,14.307320764587583,13.7,1
7,1,1,0,2,81,52,114.09588374715277,9.970654692812676,14.1,1
0,0,0,0,0,108,127,172.64931915208805,44.133736073860995,23.5,0
1,0,1,4,4,59,60,90.0103288862313,15.49872396668623,12.0,1
6,0,2,2,5,76,66,115.9367914385028,14.7776371960253,14.8,1
0,0,0,3,4,64,62,101.96361276109695,5.680524868221491,12.6,1
0,1,0,0,2,72,64,86.23597751625806,4.5510182356339595,13.7,1
0,0,0,0,1,153,85,181.14420425187214,30.558811320647195,23.8,0
1,1,0,0,1,110,105,258.4880749779328,34.33986073616612,21.5,0
0,0,0,0,2,145,101,230.49864186325397,35.00682505700729,24.6,0
2,1,3,3,2,91,61,108.29352773932399,12.28504633716954,15.5,1
0,0,0,0,0,118,93,131.13089948191927,17.176269949392076,21.1,0
3,1,0,3,2,96,53,129.08073587819973,9.116424870748691,15.3,1
2,2,0,6,4,114,61,123.92709861692737,9.565653678468188,17.9,1
0,0,0,0,1,132,112,179.07388302781447,38.17450872951202,24.4,0
0,0,0,1,2,136,82,145.85706042873267,37.36259261886106,21.8,0
0,0,0,0,2,139,74,220.72306512857688,27.91777747138341,21.3,0
2,0,0,2,4,80,45,121.81390611450921,17.94778037162353,12.7,1
0,0,0,0,3,103,89,96.69523353934866,45.569692996789875,19.2,0
0,0,0,0,1,104,107,183.03164719444334,35.6316040740978,21.1,0
2,0,0,2,1,76,59,94.22195625271709,20.955197877738197,13.7,1
0,0,0,0,2,101,110,152.17063000765154,36.32879958435452,21.1,0
0,0,0,0,1,136,92,229.27558436975352,30.06294685273936,22.8,0
3,0,0,2,3,80,70,115.053658854542,8.921047946340076,15.3,1
0,0,0,0,0,114,85,108.42423558149646,50.17560837440478,19.9,0
0,0,0,0,1,120,82,218.71949287963412,37.14128108222312,20.2,0
0,0,1,1,0,114,99,176.89897283742093,53.84997358334586,21.3,0
0,0,0,0,1,130,90,226.35329577243698,29.98330747050085,22.0,0
0,0,0,0,4,100,89,166.03443362141738,30.93259485403025,18.9,0
1,1,0,4,3,95,67,148.25871702345881,19.57491460013173,16.4,1
0,1,1,0,1,112,77,177.83684643477585,33.957158987072084,18.9,0
0,0,0,0,0,76,103,246.62948601756426,45.396403036792776,17.9,0
6,1,2,1,2,64,52,78.67864300116946,13.225912252436778,12.3,1
2,1,0,0,4,82,56,138.222991906475,19.959005448957317,14.1,1
0,0,0,0,0,139,95,195.92930156792926,58.318182869844016,23.4,0
0,0,0,0,3,109,83,107.43540607365372,24.755715304850234,19.2,0
3,0,2,1,9,81,64,56.10052061001628,9.997287560836149,14.8,1
1,2,1,2,2,95,45,122.3909441152899,15.966675851838435,14.3,1
0,0,0,0,1,122,71,171.50673405990474,40.79331518172338,19.3,0
1,1,2,2,5,76,47,125.9647757376899,13.289155132915978,12.5,1
0,2,0,0,0,99,90,214.05307946124307,62.499057755237985,18.9,0
0,0,0,1,3,113,85,200.5405177892132,44.295253501610034,19.8,0
0,1,1,0,0,110,63,199.86550649605388,41.64155933929905,17.3,0
0,0,0,0,2,116,94,234.68316704578584,49.74505412575483,21.0,0
0,0,0,0,1,145,68,158.60101492769235,34.70391351048648,21.3,0
0,0,0,1,1,139,78,216.13654747473075,36.31814933191746,21.7,0
0,0,0,0,0,123,88,206.93903010140352,46.470078262201625,21.1,0
2,2,1,1,8,85,67,88.46954713040091,14.958431290602407,15.6,1
0,0,0,1,0,103,83,198.05771583600284,39.79974121965308,18.6,0
0,1,0,0,1,132,83,251.53901022618732,35.25974291217199,21.5,0
0,1,0,0,2,105,84,174.0588126080966,19.363423873244365,18.9,0
3,0,1,1,3,60,65,61.8021166594918,19.058259216378293,12.8,1
0,0,0,0,0,114,90,211.29007815714732,39.733423689036734,20.4,0
2,2,1,2,3,68,51,52.97071137016248,19.304696648062574,12.3,1
0,0,0,0,0,97,78,187.37252666409458,22.682569664950172,17.5,0
0,0,0,1,0,116,89,217.53193259799707,30.914507728798124,20.5,0
4,1,2,3,4,72,62,139.03137655797508,10.493354793914534,13.9,1
0,0,0,0,3,131,80,176.31381249533456,48.91020659358158,21.1,0
0,0,0,0,1,133,89,225.79123039354172,39.625681671875014,22.2,0
0,0,0,0,0,132,103,180.42570890804947,19.073287787709855,23.5,0
2,0,0,1,3,107,60,85.50299843637833,11.032787115886633,16.9,1
3,0,0,1,4,103,65,147.1887739732647,10.884022976070403,17.1,1
3,2,0,3,0,98,47,93.88859859740191,11.336028209389884,15.0,1
0,0,0,0,1,76,69,197.85000805444622,31.82371468981336,14.5,0
1,1,0,3,4,89,70,132.47641110804696,9.65531635246046,16.1,1
0,4,0,0,2,131,88,168.5575071519035,59.25747081738329,21.9,0
0,1,1,1,5,68,46,101.05513836821481,7.106788428290731,11.5,1
0,0,0,1,0,128,87,140.78572429504604,29.823618524518608,21.5,0
0,0,1,0,0,94,98,153.7472219274702,40.8109152059097,19.2,0
0,0,0,0,0,108,97,213.95496694115724,49.6827573154537,20.5,0
4,3,0,3,7,82,48,104.95708010939735,11.919898215412259,13.7,1
0,0,0,0,1,129,93,158.0354636218649,46.13094165543521,22.2,0
0,0,0,0,0,125,69,205.9388994216544,36.41956785804797,19.4,0
0,0,0,1,0,111,137,187.07956093017341,48.973090919376176,24.8,0
1,2,0,2,1,77,47,141.42274609870225,18.582705989563518,12.7,1
0,1,0,0,1,123,99,265.99915193075213,42.736501637634625,22.2,0
0,0,0,0,2,72,89,157.3282192510847,63.13795547254517,16.1,0
0,0,0,0,0,122,93,174.97893731496288,54.78379023975868,21.5,0
0,0,2,1,6,83,55,130.40912608243693,9.832585461997953,13.8,1
0,0,0,0,0,137,78,122.49165811555294,38.39296463155591,21.5,0
0,1,0,0,1,132,99,217.95696467632567,35.44077390748268,23.1,0
0,1,0,0,0,120,90,132.72496360607033,42.923580801138485,21.0,0
0,0,0,0,1,107,89,133.01630502776914,36.748656136977004,19.6,0
0,0,0,0,1,143,75,193.07820188739768,39.122086158850955,21.8,0
0,0,0,0,0,123,125,121.14788053719408,30.869609169461082,24.8,0
0,0,0,0,1,90,76,91.94938154854492,33.70037985916689,16.6,0
2,2,0,0,2,75,73,140.78770689277286,8.50243777107988,15.2,1
0,2,0,0,3,95,48,102.61925636706502,15.561844714392645,14.5,1
0,0,0,0,2,111,97,233.85900169893193,46.784102313265954,20.8,0
1,0,1,0,0,105,63,176.9953715754471,44.306986778047076,16.8,0
2,2,0,0,5,99,60,72.02168973902488,11.26543161790166,16.3,1
1,1,3,1,3,91,65,143.03983864776902,16.834975501712876,15.8,1
0,0,0,0,1,120,96,144.53900113513464,33.16831342369459,21.6,0
0,0,0,0,1,88,97,155.89040148498094,18.82450982374295,18.5,0
0,0,0,0,1,109,81,223.6468336692734,49.412361401389504,19.0,0
0,0,0,0,2,150,71,190.94842213637173,44.859190250742884,22.1,0
0,0,0,0,1,106,104,220.99917532908168,30.54840771360198,21.0,0
0,0,1,0,2,107,78,132.9114110250667,34.30108756209307,18.5,0
2,2,0,2,1,61,62,135.83956315065757,14.234196258653679,12.7,1
0,0,0,0,0,133,92,215.99357219502312,41.00586575622177,22.5,0
3,2,0,0,2,90,38,95.46653045076708,11.27227955798336,13.3,1
3,4,2,3,0,95,61,155.57426383710163,12.919497000659495,16.3,1
0,0,0,0,2,105,94,184.98148503538317,41.643667139746086,19.9,0
0,0,1,0,1,77,102,258.0001947910433,55.94817111722114,17.9,0
0,0,0,0,2,99,104,177.8569214890525,38.75888437254124,20.3,0
3,0,0,1,3,80,56,90.76028644347468,3.276403684744654,13.9,1
0,1,0,0,1,111,71,270.8038511354012,50.50354319113427,18.2,0
0,0,0,0,3,99,100,128.0232708096056,26.440033469884852,19.9,0
3,1,2,2,3,94,57,108.53840163773609,4.811215727176526,15.5,1
0,0,0,0,0,93,91,191.48653799266933,18.94335441141463,18.4,0
0,0,0,0,3,125,75,134.81018120118085,53.37938503848395,20.0,0
0,0,1,0,0,134,105,152.4395398075602,38.2700511497053,23.9,0
1,0,0,5,3,73,62,66.75019525243871,2.959569088201752,13.6,1
0,0,0,0,1,111,86,259.1970698919293,46.53000013220831,19.7,0
0,0,1,0,0,134,90,138.6341404702901,44.536140543440865,22.4,0
0,1,1,2,3,59,61,77.76810337287178,13.317126371348339,12.1,1
2,0,0,1,3,81,67,46.394407123035876,10.175162525555642,15.0,1
2,2,0,3,3,105,62,54.45348376489332,9.148603835167048,17.1,1
0,0,0,0,0,134,82,242.45105892232323,42.589653571595676,21.6,0
0,0,1,0,1,130,89,231.94816838494748,29.411013535706974,21.9,0
0,1,1,0,0,98,93,168.23487309619608,41.68456574773289,19.1,0
0,1,0,0,3,95,89,171.41110483942657,45.99913967348382,18.4,0
0,0,0,0,2,110,119,257.69432108566036,28.338360830268122,22.9,0
0,2,0,0,1,122,92,144.42904068661397,33.81502160942842,21.4,0
1,0,2,1,6,99,69,124.056187129182,14.809124438183387,16.9,1
0,1,0,0,2,147,83,144.18960577221043,32.04687089432534,23.0,0
0,0,0,0,1,102,93,179.63344879222018,52.03174601225985,19.5,0
1,2,2,1,4,86,54,85.19582589092835,10.59322585400657,14.3,1
0,0,0,0,1,125,95,166.56289588975054,29.816317471221467,22.0,0
2,3,2,3,3,58,66,145.82040111923286,16.128186942408327,12.9,1
3,0,0,3,4,81,68,121.78283564163723,19.715930337849144,15.2,1
0,0,0,0,0,109,72,222.80206200957366,50.83602613272892,18.1,0
1,0,0,0,0,130,108,190.04705908523536,35.76729600650317,23.8,0
0,0,0,0,1,129,67,238.37811175573427,34.001224376218936,19.6,0
1,0,1,3,3,85,63,151.6684540325528,6.6714438428222245,14.9,1
0,2,1,5,10,71,63,124.05964051659576,14.25964394198345,13.6,1
1,0,2,2,4,89,59,98.81138908420577,14.186033637696582,14.9,1
3,3,0,0,3,66,74,105.65050192789161,13.780646386418203,14.6,1
1,0,0,3,5,85,64,81.66465745519262,17.37237365596824,15.0,1
0,0,0,0,1,134,63,105.99182656678342,35.397713896318564,19.7,0
2,2,2,7,2,79,72,108.36432016542287,16.823154331080644,15.5,1
3,1,0,3,2,96,42,152.23460599702128,15.715404949798035,14.2,1
0,4,0,1,3,98,47,91.78446652822076,10.524980732905517,14.9,1
1,1,0,0,1,107,110,220.21766229312612,44.430101414156525,21.7,0
0,0,0,0,1,122,94,213.93017631305847,30.67360156831884,21.6,0
0,0,0,0,2,150,93,202.85393188294324,48.28799057220431,24.3,0
0,1,0,0,1,127,82,191.10467343147846,32.54855175966469,20.9,0
0,0,0,0,2,79,108,164.64233145080902,44.038234978135335,18.7,0
0,0,0,0,0,119,74,157.46718726376233,35.99282738019438,19.3,0
0,0,0,0,1,126,100,185.89924445106854,37.35597853238028,22.6,0
0,1,0,1,0,136,69,191.2997509195937,26.718913832274822,20.5,0
0,0,0,0,1,130,72,142.58542400087677,26.966450126086784,20.2,0
0,0,0,0,1,104,85,120.93907655108386,46.403902763665144,18.9,0
0,0,0,0,0,129,83,256.8919471877439,19.08759783007494,21.2,0
